time,temperature_2m,humidity,windspeed,hour,dayofweek,month,temperature_2m_lag1,temperature_2m_lag2,temperature_2m_lag3,temperature_2m_lag6,temperature_2m_lag12,temperature_2m_lag24,temperature_2m_lag48,temperature_2m_lag72,temperature_2m_rollmean3,temperature_2m_rollstd3,temperature_2m_rollmean6,temperature_2m_rollstd6,temperature_2m_rollmean12,temperature_2m_rollstd12,temperature_2m_rollmean24,temperature_2m_rollstd24,temperature_2m_rollmean48,temperature_2m_rollstd48,temperature_2m_rollmean72,temperature_2m_rollstd72
2025-04-05 13:00:00,30.306239814811743,60.72070580135306,7.1775888189353285,13,5,4,30.42404620919637,29.476455257382863,29.835958416381214,26.027337583621197,13.906920030538975,31.95044218366348,34.58350180189277,33.19407178032893,30.06891376046366,0.5164541558004334,29.088879521198333,2.1916003627521325,24.630278190107457,5.447203832812829,22.967564000285943,5.729422246503842,23.949411620473366,6.03576002284456,24.776687013715037,6.0770696630555125
2025-04-05 14:00:00,30.731187891536447,52.47927301583419,7.534816121350179,14,5,4,30.306239814811743,30.42404620919637,29.476455257382863,24.671873801561265,17.618523842612625,31.33458509999182,33.957581835951444,33.290939993804166,30.487157971848188,0.21939128951780199,30.09876520286086,0.4655284021174244,25.723000194184436,5.223376034497296,22.94242244993363,5.692313913673554,23.88219507996472,5.939125422394496,24.741134901183543,6.033892124717795
2025-04-05 15:00:00,26.11140910646077,58.40370413187879,11.267987719692076,15,5,4,30.731187891536447,30.306239814811743,30.42404620919637,29.81870362785653,16.324479234771207,29.02359684703464,29.79992105754343,31.356826281955776,29.049612270936322,2.5534141054239745,29.480882782628232,1.709589746588358,26.538577683491905,4.305988374991617,22.82108129407639,5.587114418429059,23.80535108098383,5.884540476680417,24.668281884857223,5.9843525786212775
2025-04-05 16:00:00,27.929549637725696,63.96111633114778,7.315383084510863,16,5,4,26.11140910646077,30.731187891536447,30.306239814811743,29.835958416381214,18.119297288944104,27.115163250577456,30.38718856461894,28.63570925485287,28.25738221190764,2.327271933676724,29.16314798618565,1.8048993835538891,27.35609871255703,3.3976907634059534,22.855014060207566,5.61672257696803,23.75415027000689,5.836550236532618,24.658474112397123,5.97833440735736
2025-04-05 17:00:00,24.40048715668857,61.01622161277509,10.29532162249254,17,5,4,27.929549637725696,26.11140910646077,30.731187891536447,29.476455257382863,20.90703951975248,24.304677577031672,28.089796911937384,28.61731419936392,26.14714863362501,1.7648026756883957,28.3171533027366,2.6297849200215175,27.647219348968374,2.9094764955326595,22.8590061260266,5.617831656408332,23.677289650105866,5.802432237855175,24.599907070137746,5.95963111826022
2025-04-05 18:00:00,22.34027220680112,65.21505503323705,8.982482000958003,18,5,4,24.40048715668857,27.929549637725696,26.11140910646077,30.42404620919637,22.03338368439784,21.97014367731545,25.20442850588524,28.22785526012754,24.89010300040513,2.8266231276514238,26.969857635670724,3.3157720023112893,27.672793392501983,2.85651212907611,22.87442814808851,5.615793134776946,23.61761972720829,5.801120384622863,24.51813508328599,5.949534151427978
2025-04-05 19:00:00,20.66290505092444,69.65011911708672,9.84275032818129,19,5,4,22.34027220680112,24.40048715668857,27.929549637725696,30.306239814811743,26.027337583621197,20.862924942669853,22.89126192332604,23.89111536620889,22.46788813813804,1.8720561873992483,25.36263517502284,3.6910416006715425,27.225757348110587,3.487499651635465,22.866093985932448,5.619055585647241,23.571195625699918,5.815954187802519,24.473298828907037,5.966465941453787
2025-04-05 20:00:00,20.90301060161889,51.984780594333,6.806044801829822,20,5,4,20.66290505092444,22.34027220680112,24.40048715668857,30.731187891536447,24.671873801561265,21.77484189669847,20.618568037376317,22.849203341765183,21.302062619781484,0.9070953802124092,23.724605626703248,2.935540452732843,26.911685414782053,3.885407468055218,22.829767681970797,5.629226008109014,23.57712151245497,5.813025912991145,24.446268374182786,5.978324096699112
2025-04-05 21:00:00,17.522232340422583,63.184099095258986,8.346918114226686,21,5,4,20.90301060161889,20.66290505092444,22.34027220680112,26.11140910646077,29.81870362785653,18.000437007014852,20.143720885304862,19.737680700348363,19.69604933098864,1.8864047551422598,22.293076165696885,3.565499479544647,25.88697947416256,4.604060560463532,22.80984248752945,5.647878530807059,23.522507167769927,5.858109444871052,24.415498258072702,6.008525394872366
2025-04-05 22:00:00,15.404035264612531,61.77437746237476,6.713062199547911,22,5,4,17.522232340422583,20.90301060161889,20.66290505092444,27.929549637725696,29.835958416381214,16.79580360034956,17.77569593399892,20.663181659234095,17.943092735551335,2.773540164373236,20.205490436844688,3.258984473029942,24.684319211515163,5.309614728488595,22.75185214020708,5.719010409337686,23.47309757049104,5.917314188198705,24.342454558147402,6.086247756839641
2025-04-05 23:00:00,13.984802599414678,68.3300580406493,9.70960733878292,23,5,4,15.404035264612531,17.522232340422583,20.90301060161889,24.40048715668857,29.476455257382863,15.260961689450149,15.626399373254245,19.582587576759103,15.637023401483267,1.7801867590461407,18.469543010632375,3.350306788013954,23.393348156684485,5.890114267238532,22.69867884478893,5.797085856178335,23.438897637702713,5.968155680844821,24.264707544573174,6.182893989593595
2025-04-06 00:00:00,13.009587866860011,46.66839740200979,12.221307132519655,0,6,4,13.984802599414678,15.404035264612531,17.522232340422583,22.34027220680112,30.42404620919637,15.308142106900252,14.76368455941639,17.05123276455745,14.13280857696241,1.2040655763673607,16.914428953975523,3.3597935994856996,21.942143294823122,6.1403858549935775,22.60290575145392,5.941676724279762,23.402353956607794,6.027480585917881,24.208573587660712,6.267080627702065
2025-04-06 01:00:00,12.46740040006266,57.19926006248364,11.532539179558103,1,6,4,13.009587866860011,13.984802599414678,15.404035264612531,20.66290505092444,30.306239814811743,13.906920030538975,15.124801118769067,17.942983633145765,13.153930288779117,0.7689300421515655,15.548511512165227,3.1928567872234876,20.455573343594033,6.090541718089085,22.542925766850743,6.039734271108844,23.346991441634742,6.116671936067753,24.13252382053456,6.376451378220714
2025-04-06 02:00:00,13.229615720443178,58.739250172543024,10.413192667678512,2,6,4,12.46740040006266,13.009587866860011,13.984802599414678,20.90301060161889,30.731187891536447,17.618523842612625,18.31864048171005,22.05487322416631,12.90220132912195,0.392290644829492,14.269612365302606,1.8902270416765579,18.997108996002925,5.470104476424341,22.360054595093683,6.2578242379718185,23.240970092441685,6.248370314831922,24.009950799649516,6.500567060055564
2025-04-06 03:00:00,14.458505804322437,71.29365553571866,7.567280099207722,3,6,4,13.229615720443178,12.46740040006266,13.009587866860011,17.522232340422583,26.11140910646077,16.324479234771207,18.88128635014033,19.420293175407085,13.38517397494276,1.0046262790833496,13.758991275952582,1.0729894680608971,18.02603372082473,5.115149330461225,22.28230570215832,6.347028070170825,23.148828831070475,6.345877369802338,23.94103708616223,6.57577353502517
2025-04-06 04:00:00,18.408371760429333,63.40615506328129,9.062491228759267,4,6,4,14.458505804322437,13.229615720443178,12.46740040006266,15.404035264612531,27.929549637725696,18.119297288944104,22.3480788415924,23.78691183682528,15.365497761731651,2.7058925216139906,14.259714025255382,2.1523364759088524,17.232602231050034,4.071234254606807,22.294350471803536,6.339053713985698,23.066751600212914,6.381830713958106,23.86633514065673,6.608020598203447
2025-04-06 05:00:00,17.01403362726004,60.738817487376046,9.587087334576417,5,6,4,18.408371760429333,14.458505804322437,13.229615720443178,13.984802599414678,24.40048715668857,20.90703951975248,22.86865990637893,23.106266219264352,16.62697039733727,2.0031784058768314,14.76458586322961,2.4142944422290715,16.617064436930992,3.390454361213955,22.13214189294968,6.425318402159921,22.944780219397938,6.441367191642336,23.781720799101112,6.65671567400415
2025-04-06 06:00:00,22.484346502625808,60.8539747093638,12.533472401433706,6,6,4,17.01403362726004,18.408371760429333,14.458505804322437,13.009587866860011,22.34027220680112,22.03338368439784,24.82577595914569,26.464621251664507,19.30225063010506,2.84259482055343,16.343712302523908,3.760237565993134,16.629070628249718,3.4127455010989776,22.15093201037585,6.425676423026587,22.896000439053775,6.43568272561665,23.726439205364464,6.650645952294719
2025-04-06 07:00:00,25.76748025560675,49.0540009866086,10.348798459640376,7,6,4,22.484346502625808,17.01403362726004,18.408371760429333,12.46740040006266,20.66290505092444,26.027337583621197,26.66724922277969,27.597902135861343,21.7552867951642,4.422030417309575,18.560392278447924,4.795758970964704,17.054451895306574,4.190709097162497,22.140104621708584,6.419076155303988,22.87725525223767,6.425767250184185,23.70101667924982,6.639127076270331
2025-04-06 08:00:00,26.91814316479845,54.743916111098734,10.312746766462393,8,6,4,25.76748025560675,22.484346502625808,17.01403362726004,13.229615720443178,20.90301060161889,24.671873801561265,28.419020245911863,28.171008370021003,25.056656641010335,2.300780491197228,20.8418135191738,5.004039257221109,17.555712942238205,4.97857518687746,22.233699178510133,6.473739421923786,22.84598697971447,6.401833961733707,23.683615773621725,6.6288803336152125
2025-04-06 09:00:00,28.45581472202003,62.771254869054616,11.89614150503974,9,6,4,26.91814316479845,25.76748025560675,22.484346502625808,14.458505804322437,17.522232340422583,29.81870362785653,31.377882495862508,31.26588759937531,27.047146047475078,1.3488020086840293,23.17469833879007,4.685602029279386,18.466844807371327,5.8891076832671985,22.176912140766945,6.409975185751196,22.78511056775942,6.332493896575578,23.64458698365846,6.59177809574767
2025-04-06 10:00:00,27.78943761047812,69.68087025782637,9.513673376429248,10,6,4,28.45581472202003,26.91814316479845,25.76748025560675,18.408371760429333,15.404035264612531,29.835958416381214,32.2436673743561,33.91628700175696,27.721131832432203,0.7711081078275768,24.738209313798205,4.32862292107274,19.498961669526793,6.3692744986298395,22.09164044052098,6.316589356511284,22.692314114345294,6.222622020755408,23.55949185322403,6.496163365351557
2025-04-06 11:00:00,29.149029473093183,71.30025629819899,10.177925062978469,11,6,4,27.78943761047812,28.45581472202003,26.91814316479845,17.01403362726004,13.984802599414678,29.476455257382863,32.356479273916705,35.56878093322279,28.464760601863777,0.6798400766330515,26.760708621437058,2.4055895622037604,20.762647242333333,6.672870975877255,22.07799769950891,6.300278490617488,22.625492243494808,6.133214289382805,23.47032863850001,6.371876293240823
2025-04-06 12:00:00,30.899410279634637,57.15644700691956,10.25228716025447,12,6,4,29.149029473093183,27.78943761047812,28.45581472202003,22.484346502625808,13.009587866860011,30.42404620919637,33.709990733018884,36.56674362318054,29.27929245440198,1.5590730688294403,28.16321925093853,1.7873817587797862,22.25346577673122,6.780807367003424,22.097804535777172,6.3283423445610865,22.566938484049302,6.037813409809478,23.391615675395204,6.241485928419969
2025-04-06 13:00:00,30.940733316250512,56.82600369230102,7.671026653546777,13,6,4,30.899410279634637,29.149029473093183,27.78943761047812,25.76748025560675,12.46740040006266,30.306239814811743,31.95044218366348,34.58350180189277,30.32972435632611,1.0227204915359989,29.025428094379155,1.6424531816220782,23.79291018641354,6.445828155363286,22.124241765003788,6.365341933933346,22.545902882644867,6.006101551218098,23.341021668650175,6.163766189155382
2025-04-06 14:00:00,27.67166104280684,61.18819729144441,10.660960893064884,14,6,4,30.940733316250512,30.899410279634637,29.149029473093183,26.91814316479845,13.229615720443178,30.731187891536447,31.33458509999182,33.957581835951444,29.83726821289733,1.8755846314413096,29.151014407380554,1.468718229784564,24.996413963277178,5.5850137855554225,21.996761479640053,6.214319376451484,22.469591964786844,5.9146337904813855,23.25371721318983,6.054828438464563
2025-04-06 15:00:00,26.473336484291128,61.24428650775377,8.05926488825578,15,6,4,27.67166104280684,30.940733316250512,30.899410279634637,28.45581472202003,14.458505804322437,26.11140910646077,29.02359684703464,29.79992105754343,28.361910281116163,2.3123022340926123,28.820601367759068,1.8339730635574425,25.99764985327457,4.4946461172333745,22.01184178704965,6.225168211073483,22.41646154056302,5.8657597482096495,23.207514649672436,6.016745100029735
2025-04-06 16:00:00,26.70969185744204,54.54353693389659,9.333185793030587,16,6,4,26.473336484291128,27.67166104280684,30.940733316250512,27.78943761047812,18.408371760429333,27.929549637725696,27.115163250577456,30.38718856461894,26.951563128180002,0.6347217662813645,28.64064374225305,2.0007807363038057,26.689426528025624,3.806543208060823,21.961014379537833,6.179563336765105,22.408014219872697,5.859137367634047,23.156438306517202,5.9703686489334045
